    0.118252221035504597E-01   -0.126980122266900260E-01   -0.132042883916142269E-01   -0.201704401845404398E-01    0.231999434399554616E-02    0.368807180757713127E-02    0.729754257948300733E-02   -0.611949074874829080E-02    0.176984447231802737E-02    0.397013067574221185E-02    0.271856713351326205E-03    0.134581143856048602E+01    0.139965888261795057E+01    0.877450489997863792E+00    0.394650578498840332E+01    0.119188129901885986E+01    0.992569625377655029E+00    0.298401296138763428E+01    0.164480715990066528E+01    0.320788025856018066E+01    0.295657277107238770E+01   -0.613548159599304199E+00    0.446662545204162598E+01    0.457351565361022949E+00    0.251602500677108765E+01    0.195891469717025757E+01    0.754745602607727051E+00    0.251524299383163452E+01   -0.231397449970245361E+01    0.413076877593994141E+01    0.382795870304107666E+01   -0.237291455268859863E+01    0.825938396723851054E+00    0.197117917311800550E+01   -0.797129617786098787E+01   -0.994247535097899338E+01
   -0.673506725951256158E-02   -0.335836806597171770E-02    0.482332534818397118E-03    0.136802692838159604E-01    0.647214312161636940E-02    0.837657682490444699E-02   -0.395019165804200156E-03   -0.542203900151250195E-02   -0.200661901937451139E-02   -0.160769507816098671E-02   -0.483695714393661384E-03    0.244550466193661631E+01    0.284624041438970998E+01    0.127626427397750630E+01    0.414820220024444364E+01    0.128079185524589101E+01    0.443245766323932644E+00    0.250988776864117424E+01    0.187688460737211882E+01    0.198279917802085404E+01    0.279957537268065604E+01    0.341990037286842608E+01    0.385344082119226172E+01    0.859443669764257012E+00    0.483490748088484135E+00    0.217422918275529664E+01    0.139673544624626933E+01    0.423957076067409933E+01   -0.108860848545279687E+01    0.492041922215793548E+01   -0.498093657622478148E+00    0.152993225966963742E+01    0.825938396723851054E+00    0.569806115587353990E+01   -0.406982125777393389E+01   -0.976788241364747378E+01
   -0.109294081931807351E-01    0.169884540364023465E-01   -0.696853753107689027E-02   -0.140864086755868815E-01   -0.145291231162225642E-01    0.731022858188268287E-02    0.519972451575867467E-02    0.179970221529046626E-02   -0.310830354146105501E-02    0.575860314368696873E-02   -0.471854721587874372E-02    0.129148838520050058E+01    0.997713553905487105E+00    0.199593368768692025E+01    0.206226944923400879E+01    0.356047123670578003E+01    0.192405730485916138E+01    0.208336979150772095E+01    0.698877274990081787E+00   -0.224567830562591553E+01   -0.326730012893676758E+01   -0.305356383323669434E+00   -0.286898314952850342E+01    0.122259795665740967E+01    0.699267685413360596E+00    0.282847970724105835E+01    0.288732051849365234E+00    0.389859706163406372E+01   -0.187600612640380859E+01    0.704557895660400391E+00   -0.295740962028503418E+00    0.113210737705230713E+01    0.825938396723851054E+00   -0.221802795353779558E+00   -0.998455383512721717E+01   -0.976275103977343761E+01
   -0.182755434713158145E-01    0.791385951619076947E-02   -0.112769608915982648E-01   -0.171762996661755101E-02   -0.124808119617902946E-01    0.104794327933710463E-01   -0.524921522762511472E-02   -0.192332848671483703E-02    0.318333777957491293E-02    0.422167051311248681E-02   -0.410111000401798195E-02    0.841090440750122070E+00    0.287705020904540998E+01    0.290327074527740514E+01    0.441306531429290771E+00    0.591987371444702148E-01    0.367796599864959717E+01    0.455130338668823242E+00    0.300012618303298950E+01    0.428552031517028809E+01   -0.350427448749542236E+01    0.944540500640869141E+00   -0.151149988174438477E+01    0.103363788127899170E+01    0.673863589763641357E+00    0.288649260997772217E+01    0.478035271167755127E+01    0.223891943693161011E+01   -0.346499621868133545E+01   -0.275047838687896729E+01    0.458294689655303955E+01    0.495235264301300049E+01    0.825938396723851054E+00    0.154949648464410128E+01   -0.820706960223770565E+01   -0.975656608688180782E+01
    0.358084606538113795E-02   -0.735735725050972161E-02   -0.146565423670040225E-01    0.156695237529902442E-02    0.233784726857422243E-02    0.867006741154696670E-02    0.164806417172869146E-02   -0.386047439976167084E-02    0.219359628712822996E-02    0.205646142593991473E-02    0.309385072629879713E-02    0.205583777951471447E+01    0.124894754088399784E+01    0.157579274460421681E+01    0.482951094342735399E+01    0.211875988999531595E+01    0.104782649372307990E+01    0.246995366397694882E+01    0.245354057449100837E+01    0.436966280890530889E+01   -0.169294712178068973E+01    0.709596699306329626E+00   -0.130843077363913274E+01    0.902730824879477645E+00    0.160285414079495769E+01    0.382435210931824487E+01    0.336807555561102978E+01    0.993025335084095628E+00   -0.108721514788974982E+01   -0.727913172539377484E+00    0.482259292979270526E+01    0.256653003007958347E+01    0.825938396723851054E+00    0.507916474010147745E+01   -0.452713626541061309E+01   -0.960630100551209054E+01
   -0.122237666705927953E-01    0.302399756652675959E-02   -0.106012069883263402E-02    0.485591961518139215E-02   -0.273469854851882133E-02    0.986673437443741363E-02   -0.393190876019744451E-02   -0.122309890505434282E-02   -0.114102654277814970E-01    0.562982739182871336E-03    0.266246036740653809E-02    0.180297122214973427E+01    0.268050510551313614E+01    0.129406544655718969E+01    0.650594673588865247E+00    0.346487238609205050E+01    0.167215267923346778E+01    0.171697423254906800E+01    0.245508788015648260E+01   -0.526472173744071625E+00    0.162559145298786945E+01    0.390351276409113268E-01    0.588874230918488450E+00    0.860077152640592923E+00    0.194992927980736058E+00    0.335576500500047326E+01    0.375194274454979482E+01    0.398421723762871149E+01    0.455605120287724219E+01    0.336983267775790196E+01    0.445384546729898467E+01   -0.344140734966467798E+01    0.825938396723851054E+00    0.190337245914438125E+01   -0.763488828575990031E+01   -0.953826074490428155E+01
   -0.229352127083757304E-02   -0.330665046601552593E-03   -0.465505831992913972E-02    0.111220623640520002E-02   -0.117576177460776421E-02   -0.237428673132811241E-02    0.212224973425989560E-02   -0.875225391260059382E-02   -0.509416909865763063E-02   -0.257466276320315055E-02    0.489832487648414125E-02    0.233450955154650241E+01    0.128975347173766175E+01    0.136814687954946512E+01    0.442951507365725394E+01    0.402726890841273910E+01    0.243678226865139225E+01    0.403517621862791032E+01    0.221668809892495311E+01   -0.915689969367399215E-01   -0.461809146416517713E+00    0.449305468060954283E+01    0.470620817761805021E+01    0.105019819455643448E+01    0.687209873162874185E+00    0.783165585993102042E+00    0.685757917794516780E+00    0.221875988519774348E+01    0.296936058414252457E+01   -0.404556186215515279E+01   -0.507626600610594281E+00    0.195797853840804770E+01    0.825938396723851054E+00    0.481443125525849602E+01   -0.472320120772677932E+01   -0.953763246298527534E+01
    0.138461853024523414E-01   -0.153248509713762356E-01   -0.407572606297890183E-03    0.104194353228308501E-01   -0.123544350669746450E-02    0.644629680392583282E-02   -0.797227092979468921E-02   -0.149901395134932613E-02    0.405307145323945388E-02    0.526428443119471030E-02    0.531064190334404850E-02    0.248608311360069134E+01    0.138663790492067340E+01    0.159710978074935994E+01    0.235329775917532746E+01    0.762392698585191875E+00    0.227784188004624438E+00    0.277510846182534188E+01    0.220067733771191953E+01    0.280136015058667276E+01   -0.178660458098346631E+00    0.115351171848418943E+01   -0.729899959511392638E+00    0.119503328874994708E+01    0.245014849005104374E+01    0.277537181734041205E+01    0.344543480236399358E+01    0.287096319243970122E+01   -0.348325821237500843E+01    0.207267699866947375E+00   -0.168276924194172395E+00   -0.350946026022232616E+01    0.825938396723851054E+00    0.106794544392508328E+01   -0.846431245000480814E+01   -0.953225789392989142E+01
   -0.105322449122809310E-01    0.448661427752767867E-02   -0.802420091800968259E-02    0.313145581598064373E-02   -0.379592309082354973E-02    0.604820399226824179E-02    0.196705653898909816E-01    0.521958318158155521E-02    0.252287772597696884E-02    0.414899210077805843E-02   -0.125894562511916783E-02    0.146188004016876238E+01    0.106943063735961919E+01    0.112109764814376844E+01    0.902275443077087402E+00    0.263534873723983765E+01    0.558010935783386230E+00    0.188174843788146973E-01    0.268595576286315918E+01   -0.225593566894531250E+01   -0.782096385955810547E+00    0.413569867610931396E+01    0.493016421794891357E+01    0.705828666687011719E-01    0.360878735780715942E+01    0.428769767284393311E+01    0.462527245283126831E+01    0.300264865159988403E+01    0.375197649002075195E+01    0.206208825111389160E+00    0.361489236354827881E+01   -0.891746878623962402E+00    0.825938396723851054E+00    0.331326298796622520E+01   -0.605205806444897210E+01   -0.936532105241519730E+01
   -0.806371573958131194E-04    0.665128088122628452E-02    0.105721599390903986E-01   -0.128330930028027982E-01    0.315900311415262536E-02   -0.695344530617703072E-02    0.774293409120829779E-02   -0.858099451585658812E-02   -0.752293435249953325E-02    0.127346627033375658E-03   -0.144400985290644751E-02    0.117974104881286634E+01    0.119650145769119276E+01    0.215884174108505267E+01    0.178949028253555298E+01    0.286576777696609497E+01    0.359854698181152344E+00    0.476893126964569092E+01    0.132356673479080200E+01   -0.120907723903656006E+01   -0.194326043128967285E+01    0.830184221267700195E+00    0.164906084537506104E+01    0.167867171764373779E+01    0.129053890705108643E+01    0.864248275756835938E+00    0.156697303056716919E+01    0.394871592521667480E+01   -0.225875675678253174E+01   -0.428035080432891846E+01    0.176794946193695068E+01   -0.159677982330322266E+01    0.825938396723851054E+00    0.346021507046156351E+01   -0.580457942741021249E+01   -0.926479449787177600E+01
    0.477052498443981694E-02   -0.104114092882014123E-01   -0.160365671859267409E-01   -0.339473605471312138E-02   -0.140882748077864051E-01   -0.421418842181608966E-02    0.149054020592309655E-01    0.704169130548493172E-02    0.138150049564842456E-02    0.805028939720386851E-03    0.441116507491301491E-02    0.275337096551948735E+01    0.235745177323539901E+01    0.129069298080568240E+01    0.324525156775644685E+01    0.269338616444320156E+01    0.557714486150888589E+00    0.609170916520652805E+00    0.149517558048701704E+01    0.362356627471035253E+00    0.354677183951409170E+01   -0.179125600718861921E+01   -0.167904704316127606E+01    0.461019666638911141E+00    0.219159105491067541E+00    0.561693884985119962E+00    0.179330173541645910E+01    0.135055132323340921E+01    0.833406303838622797E+00    0.279599116668557102E+01   -0.277534574414446755E+01   -0.244703825586194679E+01    0.825938396723851054E+00    0.229274452553751029E+01   -0.689438576924472546E+01   -0.918713029478223575E+01
   -0.173483610300309023E-02   -0.331642787454029548E-02   -0.413638774776927710E-02   -0.323500517687307391E-02   -0.181139163658805558E-01    0.225180920709888710E-02    0.783486648218811865E-02    0.152829319384650830E-02    0.151681785075084017E-02   -0.503573848794758327E-03   -0.457898269262955234E-02    0.205060987776331682E+01    0.161191011786928673E+01    0.202710603909243137E+01    0.250901315906074895E+01    0.281012947416506709E+01    0.337409994877240271E+00    0.444057555611260391E+01    0.188754345234426046E+01    0.160351634137257815E+01    0.879823905162757214E+00   -0.472163004832373812E+01    0.500860804507827773E+00    0.271993590833024858E-01    0.382255727296796577E+00    0.309392619872663488E+01    0.321079426536691370E+01    0.111134570225129892E+01   -0.477457672698023750E+00   -0.376754640604210156E+01    0.486863359412870267E+01    0.963710244395514337E+00    0.825938396723851054E+00    0.446537554941059334E+01   -0.472001930763857303E+01   -0.918539485704916636E+01
    0.293405600046980908E-02   -0.333597442960353874E-02    0.696081715443597248E-03   -0.996561581008563804E-02   -0.264623588362766782E-02   -0.929421229999505272E-02    0.108653613922093939E-01   -0.906631439944405315E-02   -0.352695065922148387E-02    0.758721634821312883E-03   -0.317263440723536416E-03    0.112467067466534898E+01    0.222381043102270937E+01    0.217991828213133410E+01    0.189055341658939313E+01    0.226349804494321916E+01    0.187938916501083009E+01    0.212288224296746941E+01    0.180956042610457146E+01    0.392771522759090352E+01    0.346193010681933622E+01   -0.382870247877094583E+01   -0.976917632004806080E+00    0.653164001898587476E+00    0.151217190880401664E+01    0.265675338786480353E+01    0.463521637158563404E+01    0.132580251660213677E+01   -0.784926127092425041E+00    0.304518231995390742E+00    0.309726562614633494E+01    0.292060470972685415E+01    0.825938396723851054E+00    0.541646701577777812E+01   -0.371329565664256478E+01   -0.912976267242034289E+01
   -0.424580828943135237E-02   -0.313364017232515852E-02   -0.140950309672689396E-02    0.193193689611916865E-02    0.105789194628691519E-01   -0.392383901024473403E-02    0.308294682239917961E-02   -0.544719643427171718E-02    0.331792245455631019E-02    0.324495182684358908E-03    0.217836185356645766E-06    0.983180322078122226E+00    0.147187650184976793E+01    0.255611155763025222E+01    0.108389604609989165E+01    0.271259113631451720E+01    0.482580595827316605E+00    0.498033912028717474E+01    0.197560423238851968E+01   -0.822500277786642364E+00   -0.866773968686934460E+00   -0.159015688072087213E+01   -0.155750375887816439E+01    0.137027842109018816E+01    0.102751905568436319E+01    0.350384398708469291E+01    0.256618538430402721E+01    0.374886741432783610E+00    0.354139316120085823E+01   -0.339885120930000273E+01    0.195293736667195983E+01    0.469246263612307857E+01    0.825938396723851054E+00    0.655851327862483391E+01   -0.253797197016495613E+01   -0.909648524878979003E+01
   -0.270158109279918781E-02    0.327939478381722438E-03   -0.236060926453092196E-02    0.164283620150627039E-02   -0.300873417154789990E-02    0.113826811648642945E-01   -0.105818997857554109E-02   -0.123594781083191663E-01    0.274858696278101888E-02   -0.426380221669546769E-02   -0.589378286196051877E-03    0.111475782430452353E+01    0.164295213495346504E+01    0.133065341735227372E+01    0.364294659470158999E+01    0.214492286656164399E+01    0.126094962356018381E+01    0.269238441092141567E+00    0.164803979822437463E+01   -0.776548615632854045E+00   -0.283445479417287061E+01   -0.171970475685214907E+01   -0.290798221807715906E+01    0.120479472344923533E+01    0.314647394468038621E+01    0.156599971165355356E+01    0.378545303839412917E+01    0.408657641244764491E+01    0.203073946255540250E+01    0.130577017263181183E+01    0.148311431717028874E+01    0.334665722447332747E+01    0.825938396723851054E+00    0.510240006665775958E+01   -0.396297735809134544E+01   -0.906537742474910502E+01
   -0.140099001145017605E-02   -0.592368737246715734E-02    0.572605224459721285E-02   -0.399182276099736572E-02   -0.408547840292428077E-02   -0.717066921662734558E-03   -0.811091323212664861E-02    0.117938948986129333E-01    0.331399741907034684E-03    0.353582396917886347E-02    0.278055108350940862E-02    0.159347209374983212E+01    0.214035483319520603E+01    0.127024451919815018E+01    0.248741837190724979E+01    0.364766368520667594E+01    0.197689636435079141E+00    0.221352973162665245E+01    0.145112921345156165E+01   -0.337652951553825353E+00    0.445152475326888464E+01    0.346961773123094019E+01    0.468704520758830157E+01    0.872476265770134818E+00    0.518632711438340777E+00    0.213475964525556927E+01    0.102012831048535801E+01    0.474187236932961831E+01    0.114385322295922265E+01   -0.281600920636361396E+01    0.204796884957707093E+01    0.670898276521000092E+00    0.825938396723851054E+00    0.524181026774621195E+01   -0.373452808344985243E+01   -0.897633835119606438E+01
   -0.216137734015546838E-02   -0.176654107769991248E-03    0.365315072614293959E-02    0.902682097427032204E-02   -0.496906895213200528E-02   -0.342119561805631633E-02    0.774027948944322475E-02   -0.255922115263373939E-02   -0.368510481843600237E-02   -0.608619006339950071E-03   -0.838701408139286438E-03    0.242526338245581652E+01    0.154380247049996511E+01    0.252536895224558622E+01    0.239491861483022728E+01    0.670498200430962310E+00    0.355904568223648798E+01    0.281148447029466231E+00    0.207856069741138949E+01    0.182298498707187839E+01    0.805688542748735692E+00    0.227489593868401840E-02    0.283821243646964572E+01    0.138160639727329593E+01    0.289272185115411862E+01    0.306035480306960928E+01    0.231449703854220123E+01    0.191636010025865389E+01    0.466162630810283929E+01   -0.356995481202072362E+01   -0.820644358807137486E+00    0.467088855554366589E+01    0.825938396723851054E+00    0.641266310676733386E+01   -0.255197448058682408E+01   -0.896463758735415794E+01
   -0.232999896355750051E-02   -0.347442218861715446E-02   -0.110274620690120184E-01    0.317143374785473515E-02   -0.205251395630767774E-03    0.536744245243525597E-02    0.666586942640989832E-02    0.100324152516684251E-01   -0.790757739266041357E-02   -0.275134653872441967E-02    0.563825545503959824E-03    0.227122742654967258E+01    0.238491589118630021E+01    0.184535554727911810E+01    0.427719144962094333E+01    0.278681261288696858E+01    0.946616028788908492E+00    0.153945313780387227E+01    0.157333127677296458E+01   -0.373307286149499262E+00    0.509864415997584253E+00    0.927143624261120181E+00    0.133239823338522179E+01    0.709036326754085233E+00    0.342895037171485439E+01    0.714891747210578687E+00    0.261716874260480337E+01    0.416249748156883370E+00    0.206108189410598897E+01    0.230377272445717285E+01    0.154608569505102444E+01   -0.304857637787242730E+00    0.825938396723851054E+00    0.390088540039594811E+01   -0.490692340478912570E+01   -0.880780880518507381E+01
   -0.524042077473723094E-02    0.605370342597098040E-02    0.648949405444909698E-04   -0.491471127894556065E-02   -0.118801014878933131E-01    0.667795882469235380E-02    0.144335011401786062E-01   -0.351673047275014028E-02   -0.110076534644463217E-02    0.213971882528198910E-02    0.174096120132958307E-02    0.249522298382328245E+01    0.275167532211048638E+01    0.232146818943304911E+01    0.145705133816316978E+01    0.259933201451866225E+01    0.450956705603111718E+01    0.310993776950292311E+01    0.158169618294973224E+01   -0.668747124681680738E+00   -0.141192741397817034E+01   -0.218915032402949850E+01    0.127165315829334702E+01    0.113644364651435348E+00    0.136338305889536193E+01    0.343745285210028850E+01    0.486944676951664945E+01    0.117443576493416857E+01    0.260832300185966481E+01    0.413654221807576938E+00    0.149246600039392163E+00    0.352454867863718668E+01    0.825938396723851054E+00    0.497457077874336484E+01   -0.379403574238638619E+01   -0.876860652112975103E+01
    0.198577364776497227E-01    0.394002172414502621E-02    0.785673758525717901E-03   -0.697971463085877986E-02   -0.199375818494829105E-02   -0.791213699118387126E-02   -0.858648325365862775E-03    0.990261336893283328E-02    0.569725203253597118E-02   -0.633773151468517478E-02    0.333229419484837351E-02    0.987670159339904874E+00    0.212483823299407959E+01    0.275966125726699829E+01    0.143232345581054688E+01    0.311408251523971558E+01    0.117829561233520508E+01    0.352324128150939941E+01    0.426761358976364136E+01    0.981367230415344238E+00    0.225238442420959473E+01   -0.296061396598815918E+01    0.660653710365295410E+00    0.260341405868530273E+00    0.309340357780456543E+00    0.136428743600845337E+01    0.382581949234008789E+00    0.312315285205841064E+01    0.494128346443176270E+01    0.360442876815795898E+01   -0.197077989578247070E+01   -0.309839129447937012E+01    0.825938396723851054E+00    0.923103329988251176E+00   -0.782366931958750911E+01   -0.874677264957576028E+01
    0.843845677635499634E-02   -0.731694416282380189E-02    0.920248684705029553E-02    0.643754867189727542E-03   -0.884929144779889043E-02    0.391323506425678147E-02    0.406082503053184496E-02    0.569634931169460401E-02    0.484470012573297044E-02   -0.153716511412653727E-02    0.782294260686171652E-02    0.263474386329816568E+01    0.956107097580131349E+00    0.150386062212136062E+01    0.767813697656884453E+00    0.152314141153085947E-01    0.199716543098792410E+01    0.758047546737129041E+00    0.160421498950432762E+01   -0.306941003371085763E+01    0.224805787344100505E+01    0.428575044346972689E+00   -0.457483394591454662E+01    0.130185250064249169E+01    0.216142989435933508E+01    0.149584879184506803E+01    0.411389165946556945E+00    0.161951890036460067E+01    0.200983251895805104E+01   -0.887823891606031701E+00    0.307365945718101941E+00   -0.969305824306568198E+00    0.825938396723851054E+00    0.188194970690794872E+01   -0.686169526666785234E+01   -0.874364497357580106E+01
